gbifID,accessRights,bibliographicCitation,language,license,modified,publisher,references,rightsHolder,type,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,caste,behavior,vitality,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialEntityID,materialEntityRemarks,verbatimLabel,materialSampleID,eventID,parentEventID,eventType,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceFromCentroidInMeters,issue,taxonomicIssue,nonTaxonomicIssue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,superfamilyKey,familyKey,subfamilyKey,tribeKey,subtribeKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,isInvasive,repatriated,relativeOrganismQuantity,projectId,isSequenced,gbifRegion,publishedByGbifRegion,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,cell
3350299646,NA,NA,NA,CC_BY_4_0,NA,NA,https://www.ebi.ac.uk/ena/browser/view/KC413190,NA,NA,NA,NA,NA,NA,NA,NA,NA,MATERIAL_SAMPLE,NA,NA,NA,KC413190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/api/embl/KC413190,NA,NA,"Bactrocera dorsalis isolate GYGZ19 NADH dehydrogenase subunit 1 (ND1) gene, partial cds mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASIA,NA,NA,NA,CN,NA,NA,NA,Guiyang,NA,NA,NA,NA,NA,NA,NA,NA,26.58,106.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV:6df82368f83da6165d70deeb234c07c6,NA,NA,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/view/Taxon:27457,"Bactrocera dorsalis (Hendel, 1912)",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Diptera,NA,Tephritidae,NA,NA,NA,Bactrocera,Bactrocera,NA,NA,dorsalis,NA,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,d8cd16ba-bb74-4420-821e-083f2bac17c2,GB,2026-08-08T12:15:50Z,NA,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND,NA,NA,NA,TRUE,FALSE,7930834,7930834,1,54,216,811,NA,3520,NA,NA,NA,1626510,NA,7930834,Bactrocera dorsalis,"Bactrocera dorsalis (Hendel, 1912)",Bactrocera dorsalis,NA,EML,2026-08-08T12:15:50Z,2026-08-08T12:04:15Z,NA,TRUE,NA,NA,TRUE,ASIA,EUROPE,CHN,China,CHN.8_1,Guizhou,CHN.8.3_1,Guiyang,CHN.8.3.1_1,Guiyang,NA,13156961
3350290841,NA,NA,NA,CC_BY_4_0,NA,NA,https://www.ebi.ac.uk/ena/browser/view/JQ692844,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA,JQ692844,BiUgT3.2,NA,S. Kakaire,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/api/embl/JQ692844,NA,NA,"Bactrocera invadens voucher BiUgT3.2 cytochrome oxidase subunit 1 (COI) gene, partial cds mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-09-01,NA,244,244,2007,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AFRICA,NA,NA,NA,UG,NA,NA,NA,Kawanda,NA,NA,NA,NA,NA,NA,NA,NA,-0.83,31.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maxwell Kelvin Billah,NA,NA,NA,NA,NA,ASV:f5af7bbea80d1af10477ba5ce64a4357,NA,NA,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/view/Taxon:27457,"Bactrocera dorsalis (Hendel, 1912)",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Diptera,NA,Tephritidae,NA,NA,NA,Bactrocera,Bactrocera,NA,NA,dorsalis,NA,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,d8cd16ba-bb74-4420-821e-083f2bac17c2,GB,2026-08-08T12:15:50Z,NA,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND,NA,NA,NA,TRUE,FALSE,7930834,7930834,1,54,216,811,NA,3520,NA,NA,NA,1626510,NA,7930834,Bactrocera dorsalis,"Bactrocera dorsalis (Hendel, 1912)",Bactrocera dorsalis,NA,EML,2026-08-08T12:15:50Z,2026-08-08T12:04:15Z,NA,TRUE,NA,NA,TRUE,AFRICA,EUROPE,UGA,Uganda,UGA.32_1,Lake Victoria,UGA.32.1_1,Lake Victoria,UGA.32.1.1_1,Lake Victoria,NA,18831647
3350290839,NA,NA,NA,CC_BY_4_0,NA,NA,https://www.ebi.ac.uk/ena/browser/view/JQ692781,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA,JQ692781,BiNgT3.3,NA,S. Mohamed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/api/embl/JQ692781,NA,NA,"Bactrocera invadens voucher BiNgT3.3 cytochrome oxidase subunit 1 (COI) gene, partial cds mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008-08-01,NA,214,214,2008,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AFRICA,NA,NA,NA,KE,NA,NA,NA,"Rift Valley, Nguruman, Bainitu Farm",NA,NA,NA,NA,NA,NA,NA,NA,-1.81,36.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maxwell Kelvin Billah,NA,NA,NA,NA,NA,ASV:f5af7bbea80d1af10477ba5ce64a4357,NA,NA,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/view/Taxon:27457,"Bactrocera dorsalis (Hendel, 1912)",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Diptera,NA,Tephritidae,NA,NA,NA,Bactrocera,Bactrocera,NA,NA,dorsalis,NA,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,d8cd16ba-bb74-4420-821e-083f2bac17c2,GB,2026-08-08T12:13:04Z,NA,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND,NA,NA,NA,TRUE,FALSE,7930834,7930834,1,54,216,811,NA,3520,NA,NA,NA,1626510,NA,7930834,Bactrocera dorsalis,"Bactrocera dorsalis (Hendel, 1912)",Bactrocera dorsalis,NA,EML,2026-08-08T12:13:04Z,2026-08-08T12:04:15Z,NA,TRUE,NA,NA,TRUE,AFRICA,EUROPE,KEN,Kenya,KEN.10_1,Kajiado,KEN.10.5_1,Kajiado West,KEN.10.5.4_1,Magadi,NA,19039106
3350289576,NA,NA,NA,CC_BY_4_0,NA,NA,https://www.ebi.ac.uk/ena/browser/view/KF659660,NA,NA,NA,NA,NA,NA,NA,NA,NA,MATERIAL_SAMPLE,NA,NA,NA,KF659660,NA,NA,S. Zhao,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/api/embl/KF659660,NA,NA,"Bactrocera dorsalis isolate 52 cytochrome oxidase subunit I (COI) gene, partial cds mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASIA,NA,NA,NA,CN,NA,NA,NA,Guangxi-Pingxiang,NA,NA,NA,NA,NA,NA,NA,NA,22.1,106.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV:2e7a47030ae13cc0c38bf49dd591bbf6,NA,NA,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/view/Taxon:27457,"Bactrocera dorsalis (Hendel, 1912)",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Diptera,NA,Tephritidae,NA,NA,NA,Bactrocera,Bactrocera,NA,NA,dorsalis,NA,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,d8cd16ba-bb74-4420-821e-083f2bac17c2,GB,2026-08-08T12:13:09Z,NA,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND,NA,NA,NA,TRUE,FALSE,7930834,7930834,1,54,216,811,NA,3520,NA,NA,NA,1626510,NA,7930834,Bactrocera dorsalis,"Bactrocera dorsalis (Hendel, 1912)",Bactrocera dorsalis,NA,EML,2026-08-08T12:13:09Z,2026-08-08T12:04:15Z,NA,TRUE,NA,NA,TRUE,ASIA,EUROPE,CHN,China,CHN.7_1,Guangxi,CHN.7.3_1,Chongzuo,CHN.7.3.6_1,Pingxiang,NA,14081443
3350272337,NA,NA,NA,CC_BY_4_0,NA,NA,https://www.ebi.ac.uk/ena/browser/view/KF659677,NA,NA,NA,NA,NA,NA,NA,NA,NA,MATERIAL_SAMPLE,NA,NA,NA,KF659677,NA,NA,F. Jiang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/api/embl/KF659677,NA,NA,"Bactrocera dorsalis isolate 33 cytochrome oxidase subunit I (COI) gene, partial cds mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,NA,NA,NA,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASIA,NA,NA,NA,CN,NA,NA,NA,Fujian-Xiamen,NA,NA,NA,NA,NA,NA,NA,NA,24.48,118.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV:f93a920ceef92837d0881d25a73a93a8,NA,NA,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/view/Taxon:27457,"Bactrocera dorsalis (Hendel, 1912)",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Diptera,NA,Tephritidae,NA,NA,NA,Bactrocera,Bactrocera,NA,NA,dorsalis,NA,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,d8cd16ba-bb74-4420-821e-083f2bac17c2,GB,2026-08-08T12:13:04Z,NA,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND,NA,NA,NA,TRUE,FALSE,7930834,7930834,1,54,216,811,NA,3520,NA,NA,NA,1626510,NA,7930834,Bactrocera dorsalis,"Bactrocera dorsalis (Hendel, 1912)",Bactrocera dorsalis,NA,EML,2026-08-08T12:13:04Z,2026-08-08T12:04:15Z,NA,TRUE,NA,NA,TRUE,ASIA,EUROPE,CHN,China,CHN.4_1,Fujian,CHN.4.8_1,Xiamen,CHN.4.8.2_1,Xiamen,NA,13589235
3350250756,NA,NA,NA,CC_BY_4_0,NA,NA,https://www.ebi.ac.uk/ena/browser/view/JQ929871,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA,JQ929871,TH2,NA,Buahom Nopparat,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/api/embl/JQ929871,NA,NA,"Bactrocera dorsalis voucher TH2 cytochrome oxidase subunit I (COI) gene, partial cds mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-07-01,NA,182,182,2009,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASIA,NA,NA,NA,TH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.01,104.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASV:f5529574ae3102e68b95e4884af501e8,NA,NA,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/view/Taxon:27457,"Bactrocera dorsalis (Hendel, 1912)",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Diptera,NA,Tephritidae,NA,NA,NA,Bactrocera,Bactrocera,NA,NA,dorsalis,NA,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,d8cd16ba-bb74-4420-821e-083f2bac17c2,GB,2026-08-08T12:13:03Z,NA,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND,NA,NA,NA,TRUE,FALSE,7930834,7930834,1,54,216,811,NA,3520,NA,NA,NA,1626510,NA,7930834,Bactrocera dorsalis,"Bactrocera dorsalis (Hendel, 1912)",Bactrocera dorsalis,NA,EML,2026-08-08T12:13:03Z,2026-08-08T12:04:15Z,NA,TRUE,NA,NA,TRUE,ASIA,EUROPE,THA,Thailand,THA.62_1,Si Sa Ket,THA.62.21_1,Wang Hin,THA.62.21.4_1,That,NA,15550180
3350237890,NA,NA,NA,CC_BY_4_0,NA,NA,https://www.ebi.ac.uk/ena/browser/view/JQ692807,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA,JQ692807,BiTgT4.4,NA,J. F. Vayssieres,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/api/embl/JQ692807,NA,NA,"Bactrocera invadens voucher BiTgT4.4 cytochrome oxidase subunit 1 (COI) gene, partial cds mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-05-01,NA,121,121,2009,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AFRICA,NA,NA,NA,TG,NA,NA,NA,Lome,NA,NA,NA,NA,NA,NA,NA,NA,6.13,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jean-Francois Vayssieres,NA,NA,NA,NA,NA,ASV:36e567c6000cd6829cbdfcea952f3dad,NA,NA,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/view/Taxon:27457,"Bactrocera dorsalis (Hendel, 1912)",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Diptera,NA,Tephritidae,NA,NA,NA,Bactrocera,Bactrocera,NA,NA,dorsalis,NA,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,d8cd16ba-bb74-4420-821e-083f2bac17c2,GB,2026-08-08T12:13:05Z,NA,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND,NA,NA,NA,TRUE,FALSE,7930834,7930834,1,54,216,811,NA,3520,NA,NA,NA,1626510,NA,7930834,Bactrocera dorsalis,"Bactrocera dorsalis (Hendel, 1912)",Bactrocera dorsalis,NA,EML,2026-08-08T12:13:05Z,2026-08-08T12:04:15Z,NA,TRUE,NA,NA,TRUE,AFRICA,EUROPE,TGO,Togo,TGO.3_1,Maritime,TGO.3.6_2,Lomé,TGO.3.6.1_1,Lomé,NA,17388030
3350230972,NA,NA,NA,CC_BY_4_0,NA,NA,https://www.ebi.ac.uk/ena/browser/view/JQ692757,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA,JQ692757,BiSLT3.1,NA,M. Billah,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/api/embl/JQ692757,NA,NA,"Bactrocera invadens voucher BiSLT3.1 cytochrome oxidase subunit 1 (COI) gene, partial cds mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-03-01,NA,60,60,2007,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ASIA,NA,NA,NA,LK,NA,NA,NA,Ranbukpitiya,NA,NA,NA,NA,NA,NA,NA,NA,7.02,80.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maxwell Kelvin Billah,NA,NA,NA,NA,NA,ASV:bf1d06b29a08155660639a5028f16875,NA,NA,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/view/Taxon:27457,"Bactrocera dorsalis (Hendel, 1912)",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Diptera,NA,Tephritidae,NA,NA,NA,Bactrocera,Bactrocera,NA,NA,dorsalis,NA,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,d8cd16ba-bb74-4420-821e-083f2bac17c2,GB,2026-08-08T12:13:10Z,NA,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND,NA,NA,NA,TRUE,FALSE,7930834,7930834,1,54,216,811,NA,3520,NA,NA,NA,1626510,NA,7930834,Bactrocera dorsalis,"Bactrocera dorsalis (Hendel, 1912)",Bactrocera dorsalis,NA,EML,2026-08-08T12:13:10Z,2026-08-08T12:04:15Z,NA,TRUE,NA,NA,TRUE,ASIA,EUROPE,LKA,Sri Lanka,LKA.12_1,Kegalle,LKA.12.11_1,Yatiyanthota,NA,NA,NA,17208490
3350229895,NA,NA,NA,CC_BY_4_0,NA,NA,https://www.ebi.ac.uk/ena/browser/view/JQ692859,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA,JQ692859,BiSuT4.3,NA,M. Elnazeir,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/api/embl/JQ692859,NA,NA,"Bactrocera invadens voucher BiSuT4.3 cytochrome oxidase subunit 1 (COI) gene, partial cds mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007-05-01,NA,121,121,2007,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AFRICA,NA,NA,NA,SD,NA,NA,NA,Khartoum,NA,NA,NA,NA,NA,NA,NA,NA,15.83,32.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mohammd Elnazeir Mahmoud,NA,NA,NA,NA,NA,ASV:275c34ed5548f08fc820c01a3ab17bc8,NA,NA,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/view/Taxon:27457,"Bactrocera dorsalis (Hendel, 1912)",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Diptera,NA,Tephritidae,NA,NA,NA,Bactrocera,Bactrocera,NA,NA,dorsalis,NA,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,d8cd16ba-bb74-4420-821e-083f2bac17c2,GB,2026-08-08T12:15:49Z,NA,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_CONCEPT_ID_NOT_FOUND;TAXON_ID_NOT_FOUND,NA,NA,NA,TRUE,FALSE,7930834,7930834,1,54,216,811,NA,3520,NA,NA,NA,1626510,NA,7930834,Bactrocera dorsalis,"Bactrocera dorsalis (Hendel, 1912)",Bactrocera dorsalis,NA,EML,2026-08-08T12:15:49Z,2026-08-08T12:04:15Z,NA,TRUE,NA,NA,TRUE,AFRICA,EUROPE,SDN,Sudan,SDN.7_1,Khartoum,SDN.7.2_1,Khartoum Bahri,SDN.7.2.2_1,Es Sileit,NA,15384301
3350229894,NA,NA,NA,CC_BY_4_0,NA,NA,https://www.ebi.ac.uk/ena/browser/view/JQ692840,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,NA,JQ692840,BiKiT4.4,NA,C. Mbevi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PRESENT,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/api/embl/JQ692840,NA,NA,"Bactrocera invadens voucher BiKiT4.4 cytochrome oxidase subunit 1 (COI) gene, partial cds mitochondrial.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005-03-01,NA,60,60,2005,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AFRICA,NA,NA,NA,KE,NA,NA,NA,"Eastern, Kitui, Kasunguni",NA,NA,NA,NA,NA,NA,NA,NA,-1.41,38.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Maxwell Kelvin Billah,NA,NA,NA,NA,NA,ASV:275c34ed5548f08fc820c01a3ab17bc8,NA,NA,NA,NA,NA,NA,https://www.ebi.ac.uk/ena/browser/view/Taxon:27457,"Bactrocera dorsalis (Hendel, 1912)",NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Insecta,Diptera,NA,Tephritidae,NA,NA,NA,Bactrocera,Bactrocera,NA,NA,dorsalis,NA,NA,SPECIES,NA,NA,NA,ACCEPTED,NA,NA,d8cd16ba-bb74-4420-821e-083f2bac17c2,GB,2026-08-08T12:13:04Z,NA,NA,NA,NA,NA,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_ID_NOT_FOUND;TAXON_CONCEPT_ID_NOT_FOUND,NA,NA,NA,TRUE,FALSE,7930834,7930834,1,54,216,811,NA,3520,NA,NA,NA,1626510,NA,7930834,Bactrocera dorsalis,"Bactrocera dorsalis (Hendel, 1912)",Bactrocera dorsalis,NA,EML,2026-08-08T12:13:04Z,2026-08-08T12:04:15Z,NA,TRUE,NA,NA,TRUE,AFRICA,EUROPE,KEN,Kenya,KEN.18_1,Kitui,KEN.18.2_1,Kitui East,KEN.18.2.4_1,Nzambani,NA,18952753
